482975,It might be caught by a 56-Across,fbomb
4829304,Ship out,gotose a
4187730,Base's counterpart,ACID
2702257,___ the palm (bribed) ,greased
283818,"Catch, as of fish. ",mess
1642418,Name for a native of Cornwall who is a miner,cousin jack
5116942,Stiller's spouse and comedic partner,meara
2051122,An ess ___,atee
5738699,Hydraulic device. ,telemotor
659668,'Um ...',well
2740102,Driver's problem,glare
3594849,Petition. ,round robin
918448,"Grandkids, to grandparents",dears
2659171,"Isolate, in a way",silo
884271,Accretion,rust
49616,Scuba diver's bring-along,air
1501747,Blackmore heroine Lorna,do one
4296156,Causes of rough wateer.,RIPTides
1305495,Major U.S. city with three pairs of double letters in its name,Tallahassee
2692609,Ardor.,zeal
4046255,"Three barleycorns, as defined by Edward II",one ich
2611763,Reluctant exerciser's mantra (wordplay),Beware of the jog
4240817,Rubys actorhusband,ossie
5484001,Seven-day cycle,week
5046039,Late-night show since 2010,conan
341271,French city ,amiens
6079703,Knots in cotton. ,NEPS
2274928,Cut the air supply,stifle
3188485,"By instalments, fine assumes trust, I see",on tick
3622484,"Holiday, for one",inn
3141352,Etiquette arbiter,emily post
3166289,Burn After Reading star,pitt
1011414,"""The beautiful ___ Lee."" ",Annabel
5749251,"Tea leaf readers, for example",seers
4286477,One's self image,ego
2678960,Hannibal defeated the Romans here in 216 B.C.,cannae
5431845,Punishment of North American arrested by coppers,penance
5511380,Games station,ESPN
809433,The other acts could be very expensive,costtheearth
3416957,Julius's two little dying words ,Ettu
2450102,Veterans' organization ,sar
1348847,"""Mamma Mia!"" Swedes",abba
3137623,"Mama singing ""Monday, Monday""",cass
5168121,Kept the beat (wordplay),patrolled
5220622,Common toppings,sauces
1306827,Foot part ,arch
360766,Squeal about wine being execrable,shocking
2987402,th century English dramatist,Peele
6206573,X-Games network,ESPN
2010116,Like rectangular-shaped diamonds,Emerald Cut
5878883,FAIR,free from bias
444805,Number of Satie's gymnopedies,Trois
4762232,Deferral of a sort,rainc
4485903,Student's chore.,term paper
643679,Wine variety ,tokay
4399430,Bowling alley rental,lane
___ -K PRE
3718152,"Big, bad Brown of song",leroy
3811952,Fluffy and Fido's advocate abbreviation,spca
713371,Lead-in to toe or top,tip
2886911,"Green dragon, for example",herb
4787916,"Matisse, Derain and fellow artists, with 'les'",fauves
1219030,Colander features,holes
3557234,"""And ___ to go before I sleep"" Frost ",miles
3215181,Its a gas,xenon
4588845,Kin of PAra nuts,pecans
3364321,Many-headed monster of Greek mythology,hydra
530765,Contact sport with a purification ritual,sumo
3568182,Dessert that sounds like dirt,Mudpie
3948325,It might be found in a huge lode,or e
1999041,Austrian composer,mozart
4845272,"Seven red, six white.",stripes
3158828,Start to suggest leaving out sinister controller,svengali
3301150,Approves silently,nods
3183038,"Moved slowly (with ""along"").",poked
1259987,Quality evoking sympathy. ,pathos
1181793,Lumberjack's gear,saw
2903153,Reed's home,marsh
4955420,"Donald, to Huey",unca
2612683,Good heavens! (nonverbal),gasp
257606,The Blair Witch Project prop,lamp
3249611,The Man Who Knew Too Much actress Best,edna
295685,Wearers of fashion with Japanese and Victorian influence,Lolitas
4598772,Part 2 of the quip,your stomach in
3496988,House of Frankenstein director ___ C. Kenton,Erle
5351881,Silly nan leaving indication out,idiotic
4552373,More and more of news shows nowadays,fluff
2294865,Down-to-earth sort is later converted,realist
1417100,"Livestock, mineral springs, Trinity U., and the Alamo.",San Antonio
367241,It can give you the slip,ice
Ethereal district? HEAVENWARD
5378466,Engineers en masse? Good start for trial scene,Nuremberg
5447367,"Hard areas of skin, caused by pressure or friction",calluses
1389602,Rough; unrefined,coarse
3701366,and 4 Across: Score and enter hit parade this year (wordplay),twenty
4529455,Shoe for the shore,sandal
1655048,Daunt ,a we
5871135,Lecher's wide-eyed stare,ogle
1408099,Garden hose attachments,sprayers
967667,Give vent to ,air
1901965,"Introduced, with ""out""",trotted
555330,Making a meal of Lolita con (wordplay),collation
1708807,Built for boyhood sloganeer,Tonka
1440014,Sitcom producer Chuck,Lorre
2725810,Know the score without wretches in corner,nook
6279973,"Auctioneer's question, perhaps",Doi Heartwenty
4608507,Like a judge (wordplay),solemn
5329468,Hydrocarbon type,Olef in
762704,Relative magnitudes of two quantities,ratio
4379731,Ollie-to-Fawn command,shred
1409501,As white as a ghost,ashen
2978675,___ Man (1980's cult film),repo
3379004,"Vega and Sirius, for two",stars
1507577,"Upon either side of one, all is so skinny",onion
3000378,ID datum,dob
3544095,Gounod's soul seller,faust
3332101,Kickoff for many Keats poems,ode to
4828292,Get ready for the day,dress
3906873,Of the kidneys,env
3866273,Martini's winemaking partner,Rossi
2620589,Word in some old vows,obey
5598600,"Dreary song in Agadir, generally",dirge
413891,"Co-star of Rourke in ""The Wrestler""",to mei
5208273,Means of transportation.,sled
5212577,'Micro' or 'macro' subj,Econ
333227,"Answered on ""Name That Fabric"" (wordplay)",cried wool
5443843,Certain spring period ,easter tide
4525574,Scour the dense vegetation,scrub
228817,Church consumed gold in castle,chateau
686657,Attempt to pass the bar (wordplay),pole vault
1486754,Infectious viral disease,glandular fever
4154475,Sweet Polish cake,Babka
2861808,Makes a long face,pouts
1324849,Chewie's pal ___ Solo,han
5877381,"""The potted physician""",a loe
3276844,... the time ___ the place,nor
4553972,Plus ___ (theme of this puzzle),fours
1266738,Joined two loose ends,tied
544912,At no time: Poetic,neer
5304071,Funny mistake,Howler
190078,"That's how large it is, by the sound of it",in cise
3967426,"Commend, laud",praise
6103957,Wild dogs.,jackals
4359704,"Organization for Bulldogs, Huskies, and Terriers",NCAA
5668548,Not past due,current
4747414,A snake may swallow one whole,egg
3464482,Medium-distance runner,Miler
1981533,You could get a blow from one,piper
2666927,Ladies maybe in place where spa water is available (wordplay),bathroom
481270,I Sang Dixie singer Dwight,Yoakam
924641,Where it's on or off for 8 down,stations
6331687,Out-of-this-world seizure of something that was on the house (wordplay),Lienabduction
1447267,Girl's nickname.,gwen
3212970,Unsatisfactory type of pale colour,lemon
2241286,Where Pass of Giovi is. ,Alps
4970030,"She eats vegetarian food and bread, you say",doe
4658945,State school near L.A.,ucsb
5406994,"Rudolph Valentino, notably",latin lover
1759870,Asian lang.,pers
50933,Sites of some cosmetic surgeries,noses
2570103,Impresario autobiographer,hurok
4498580,Magician's directive,pickacard
1624036,Relax mentally,meditate
Courses PATHS
6080912,Activity at a football stadium,wave
2354430,"Mother gets lousy, feeling ill",malice
3392780,The mayor of London,sadiq
6414416,Country with low duties,taxhaven
3745605,Food group,starches
3959814,Lewis and Belafonte,Sharis
5217398,In a queue,a lined
713551,Inflicted a blow,smote
2820940,One of Simpson's judges,i to
1461340,"___ City, Nevada.",Carson
4935675,Author whose short stories in The Bloody Chamber were based on fairy tales,Angela Carter
3149734,Quite indigent.,poor as a churchmouse
5838071,Woo,tempt
1498519,Qualifying races,heats
4810358,Rather cold,nippy
2048285,"HP tablet released in July 2011, then discontinued six weeks later (then revived later in the year!)",touch pad
1922071,Comment second-guessing a sheep (wordplay),eweshouldnthave
2537325,Distressing letters found 9 times in this puzzle,sos
3577720,Italian name for Greek island.,rodi
474906,A Tara O'Hara,Ellen
5790089,Remorse,penitence
5606896,Learned by rote,memorized
4470390,Item under a vase,doily
5785559,Sorts - varieties,types
6153479,Hemsley \Davis sitcom,amen
4704462,"May be first, but no cardinal",ordinal
322800,Get less of the end of 24 across,erode
2016276,Word in the seventh Harry Potter book title,hallows
4458647,Branch or wing,limb
4763914,Abbreviation often repeated redundantly,etc
6270991,Aerialist's getup,leotard
4962344,'30 Rock' character with the same first name as its actor,tracy
4023913,Clothing: Colloq.,togs
1218951,"""Off with her head!"" head owner",alice
2169852,Theatre transformed in working day and prepared for anything (wordplay),at theready
2317187,Steve Jobs is on its board,disney
4313403,"Broke diet, with a third of vol-au-vent demolished",violated
4301046,Dually owned,joint
5779289,Delicate quality,daintiness
1139569,"English mathematician and physicist, d. 1727",newton
4005966,Engineer reading about another soldier,grenadier
4425626,Loan shark certain to be found in ancient city,usurer
4202214,Certain times.,eves
2772137,Ten-___ odds,to one
5443894,Uncooked meat for dog from centre of Macedonia is lean,rawboned
2145235,End or head type,dead
3888864,"Dilute; weak, pale",watery
949147,More chi-chi,artier
780169,Bummer for Tiger,Bogey
1866999,Provides nourishment for,feeds
4232776,Celebrated raising sturdy antelopes,gnus
1565019,Like a violent pirate movie (wordplay),rated arrr
6388013,World. ,earth
1963784,Furry masked bandit (wordplay),raccoon
5224585,Victory's opposite,loss
4330171,Classic opener,neo
4776222,Supreme Court Building architect Gilbert,cass
4627062,Like mate in game that's not competitive,friendly
4556314,Roman jurist,Gaius
1799521,___ virumque cano . . . ,arma
4839652,Tube steak,Wienie
5497159,Skewered meal,Shishkebab
591349,"Shark, sea fish, bat or bird ",hammerhead
4980906,Closer to the facts. ,truer
3103652,Nobleman.,lord
5573400,Stands in line at an airport (wordplay),kiosks
3309567,See 15,tractor
2296082,Bond adversary,Auric Goldfinger
2485202,It was invaded in the War of 1812,Canada
251402,Green fruit.,lime
5853418,Song-like,lyrical
3299096,___ that knits up the ravell'd sleave of care: Macbeth,sleep
3515096,Rice or Curry,tim
5059176,Frozen dessert chain since 1981,TC by
1361206,Thelma Norton's nickname,trixie
1274969,Award,rosette
2737874,Revolutionary comes back covering face with scarf initially as Banksy could be one of them (wordplay),defacers
6037940,Funhouse sounds,screams
217998,Irreverent; wicked,impious
6132181,"Fish, about half a dozen for the clergyman",living
392589,Takes in current events,digests the news
5801966,Round; letter,circular
3501640,"___ and paste, a technique for moving blocks of text etc",cut
1675804,"Happy as a polar bear, but not as a penguin? (2,3,2,3,5)",on top of the world
3620387,Ground. ,powdered
5343030,Metallic disk,paten
5260298,Fruit flies with this gene have underdeveloped hearts,tinman
5607496,Suffix for bachelor or kitchen,Ette
286546,Key of Brahms's Piano Sonata Number 3,fminor
3807092,Whacked,off ed
1346306,"'The Eyre Affair' novelist, 2001",Jasperfforde
2581856,"Ritchard who won a Tony for ""Peter Pan""",Cyril
4063653,Texan's narrow pass ,abra
4785891,Its scientifically proven to grow hair,scalp
1390389,It has issues with feminism,MS Magazine
5618680,Cover furniture,upholster
4822358,Woolen cloth of the Tyrol,Loden
1308296,"'May be made taut, as prescribed by law, in the story (9)'",statutory
3084228,Heaven Comb form,Ura No
3565016,Put a ___ in your tank! (old Esso slogan),tiger
1594101,I.S.P. that bought CompuServe,aol
2545674,"""The project has been canceled""",its anogo
2754004,Grieg character.,as e
470967,Famous theatrical family.,foys
3267872,Reasons,y sand wherefs
3566103,Power provider,motor
1070729,Old animal shelter,ark
1775528,"Ah, Wilderness! dramatist",one ill
1911765,Quick look,a percu
5134457,Interim.,meantime
2980942,Nursery rhyme opening,heydiddlediddle
4255646,Wallop,bash
3461923,"Schubert's ""Sonata in ___""",a major
2713622,Bank allowance limits to stop,gradient
929918,Explanation starter,idest
2767863,The saint is in no hurry to take his turn,stroll
1116048,"Fixes up, as a run-down house",rehabs
3887751,That is quite clear,soisee
5883113,"Currency in Rome, once",lire
4630112,___ yong. ,foo
2599435,End of the riddle's answer,make me look fat
5339203,Inched. ,Crept
434393,Photographic equipment. ,slides
32945,They're picked in Nashville,Banjos
1845918,Affair makes the woman explode,shebang
3620017,At first; formerly,erst
4291346,One of Neil's bandmates,Crosby
4718896,Grinding machine,mill
5683055,Jacket or underwaist. ,camisole
2350819,Textbook case in games at Chelsea,Satchel
4212802,Nice dent produced that's shocking,in decent
3185164,Baltic national,latvian
1690718,"He wrote ""The Grand Portage."" ",Ome Ara
4987011,Puzzling paradox,koan
4620689,A tediously familiar thing,old hat
6342121,Attentiongetting sound,alarm
3096596,"Diamond, timber, asbestos",rockwood
1100281,"51Dkick, perhaps",Aide
1287675,See 20 Across,presence
1540654,Scene of political upheaval. ,Argentina
2583247,# 3 ('Sands of Iwo Jima'),stryker
4797959,Rabbit's foot. ,paw
5551683,Grammer award,emmy
5450610,Dickens girl. ,agnes
4724894,Easy to clean ad claim,no mess
2644999,Voltaire theologically,deist
3801260,"The Divine Comedy's verse form, ___ rima",terza
5830824,"Madame de ___, authoress (1766-1817). ",stael
3233068,Art-class model,nude
2566158,Get around to having them on hand,rings
6017926,"54-Across, for example",pop hit
5814066,Obscene talk,smut
3759202,Remarks from the stadium,rahs
2989985,Convincing businessman (wordplay),cogent
2839259,Boy Scout convention.,Jamboree
2417293,Monster balladeers with 'Signs',Tesla
4448612,Tramped ,padded
3885335,Flour source,rye
1210890,Close to 23 across,shut up
2434143,Evidence of progress,dent
4681470,Masculine title. ,sire
4315347,"What's put up right to left where right, left and centre put up (wordplay)",election
373559,Undergarments,drawers
6094968,1954 physics co-Nobelist Walther,both e
5889505,Philanderer ,Chaser
1592190,Guard's shout,halt
3189842,Pinta and Santa Maria go-with,nina
572194,Force.,vi m
3867001,A flag - sounds like a censor,banner
5332745,His horse is in the gold in tune,nugget
4291672,Get rid of some dead wood (wordplay),rake
3898707,All needs worked out with English getting wartime help from USA,lendlease
5415446,Ethiopian lake (Blue Nile source),tan a
4327877,You you wouldn't want to get stuck with what the tit stole,stiletto
5143455,Gym of song,ymca
4739471,"Weep, shout",cry
1941294,That's no revolver. You could make it blooming well slip,pistil
2236160,Its played with a plectrum,Banjo
2216803,Prestigious diploma word,summa
3509833,Whittles ahead of time - and that's no lie!,honest
3169757,Take in some Arabs or Berbers,absorb
3171379,Walk  in my shoes,a mile
5623934,"___Deer, Alberta",red
2057151,Of summer: It.,estivo
286080,Incubator,Hen
107239,Iowa city,Keokuk
2821268,See D,Mayer
5271868,Most facile,easiest
3796603,Number one cause of traffic jams,autos
2575025,"Containing many fish, as a stream.",trouty
1553433,Abbreviation on the bottom of an envelope,attn
3251029,Member,affiliate
2792805,Virago. ,shrew
622165,Ripoff,caper
2028659,Teresa de ___,Avila
6245180,"Province associated with Spice Girl, say, and a country",Nigeria
4395872,Monarch with rebellious colonists,George III
5348537,Blown away,overawed
4188320,Mess,Mare Snest
6182433,Lieutenant Tragg creator Gardner,Erle
2317147,Nut right next to heart of a tree,a norak
3306987,'Watch this!',look
2305867,Having no fun under the sun (wordplay),hot and bored
3179679,Like some dashes,two em
4299214,Boat blade ,oar
1793266,Mama always said life was like a box of chocolates character,Forrest Gump
318053,Prickly Arizona plants,cacti
2518313,Atoms with + or symbols,ions
1543681,Carnival barker's delivery,Spiel
477479,Rev case up for the Italian fashion designer,versace
3689728,Playbill listing ,cast
668576,Canadian location of boatman sailing freely round island,Manitoba
3701185,Dash instrument,tach
5646399,Secretary of State: 1929-33,stimson
4129841,A group of invertebrates.,radiata
1393010,Low joints ,tarsi
4966404,Vel?zquez's first connection to Goya travelling to Spain involves a journey overseas,voyage
1240578,Composer of Ernani,Verdi
1059676,Netscape or Internet Explorer,web browser
2568514,#1 film on AFI's '100 Years...100 Thrills' list,psycho
141529,"S sound, perhaps",soft c
4831302,One invested in different aspects showing literary style,escapist
4224633,Scottish club where football rather than marbles is played!,Elgin City
1561764,"Prepares, as potatoes ",rice s
1167659,Maternal grandmother inhaling Italy's noxious air (wordplay),miasma
6006605,LAX postings,arrs
3972450,Friendly ghost,Casper
656306,Posh ministerial aide getting dressed in Swedish city,Uppsala
1422336,A cheap old form of transport (wordplay),penny farthing
2538745,Blue Moon of '60s-'70s baseball,odom
10160,"Says ""Go ahead""",gives the ok
3023593,Hoppy steinful,ale
1996979,Any of the Andes abbreviation,MTN
4592927,They go around digits,engagement rings
2572879,Prison employee,Matron
1340529,Court org renamed in,USLTA
5586813,He sprang ___ . . .,to hissleigh
4038054,Make-or-break times,d days
2387615,Medicated face wash maker,oxy
1637806,Guys' night out (wordplay),manly friday
5538900,Con neutralizer,Pro
3636073,Ringing old relative within break,resonant
3793506,Relatives of 1 Down ,yippies
4093724,Painting or poetry,art form
907124,One end of a spectrum,red
1270526,But one call to a Connecticut patriot (wordplay),Nathan Hail
524555,Enjoyed a pipe,puffed
5373009,"Classifies, as kittens",sexes
3403768,1977 Steely Dan hit,Peg
4817715,Without markup,at cost
3214484,Droll,wry
29282,Tower above,soar over
5193477,"1960s U.S. policy critic, Madame ___",nhu
98682,Fastens again,renails
3906712,Fertiliser,Compost
2778164,Whales milieu,ocean
5964088,Describing a hand-on-hip stance.,a kimbo
977829,Amenhotep's object of worship,at en
5698397,Finished. ,over
4007262,Pine finish (wordplay),sol
3382189,Orthography quartet,OPQR
5430964,Steeds at Belmont,gallopers
1115502,Elite group of guests,a list
1450647,Defies openly,flouts
3017826,Cleans with 39-Across,scours
2356889,Unrequested browser window,pop up
4407943,"That beast is not so thick, so you'd better avoid it",steer clear
3344750,"Not a single unwanted growth about doubled, perhaps",wedded
1344874,Favorite horse of Richard III,White Surrey
4906747,"Paul McCartney album with ""Uncle Albert/Admiral Halsey""",ram
4992930,'I wannit!',Gimme
2948813,"Nancy Walker on ""Rhoda""",ida
5683365,Like some yarns,tall
5856183,Girl given ring electrified,olive
4332168,___ Cupid.,Dan
5135602,Sign at many a driveway,private property
3164484,Ostentatious displayers.,flaunters
2765671,Ferdinand VII painter,goya
4238001,They hold contacts and lenses,cellphones
2372899,Queen besters,kings
88996,Makes serious. ,sobers
707369,"9:15, say, at J.F.K.",ETA
4553170,"""___ of the Worlds"" ",war
3361972,Barack Obama sang his 'Let's Stay Together',Al Green
6081459,Exhibit,display
484118,Michoacan munchie,taco
3760676,Plath novel,the belljar
6364648,Very energetic person,dynamo
4707097,This means business look,glare
1104097,Satan's stock-in-trade,evil
216963,"European Union, as compared with China etc, produces a happy ending (wordplay)",euthanasia
4488531,Longed for ,craved
4929187,Columbus sailed from here ,palos
18868,Film about an R-rated oracle (wordplay),dirty oldomen
4927187,Minn. neighbor,Ndak
1957357,"Sith title in ""Star Wars""",Darth
4250743,Pining,yearning
5010691,"Emancipated, in Bonn",frei
2627622,Connects,hooks up
2444147,Author Segal,Erich
3224158,"Annie of ""Any Day Now""",potts
5956419,"Hands and feet, for example",units
4391678,Deserving censure.,blameful
163523,"Checks, as one's figures",retotals
1701637,Menuhin's title,sir
1133411,Good news for one who needs to go (wordplay),Privy Open
1103336,For the Boys star,Midler
1244359,Bates Motel channel,aande
2836311,Product of 51 Down.,poem
6060850,Did road work. ,repaved
3621663,Small protest,yelp
2688454,It's all up with poor horse being grabbed by inhuman lawman,Robo Cop
5013825,Prince of Wales Trophy organization,NHL
2235189,Face.,d are
2282527,Prisoner of a sort.,hostage
4540120,Sweet - pendant,Peard Rop
1098072,"Elvis Presley song with ""Hound Dog"" on its flip side",dont be cruel
4431206,Grounds around a cathedral.,close
4715419,Absurd.,in ept
4739983,Sometimes-shocking fish,eel
4686152,Audio download concerning peas (wordplay),podcast
2789144,"Looks for water, but actually just observes the ideomotor effect",dowses
2546613,Tobin or Kyle of football ,rote
299637,Clifton and Margaret.,daniels
3378838,Merriment.,Glee
5221590,Summertime coolers abbreviation,a cs
94958,Ministerial asst,ea
3460305,The self-defense system Krav Maga was created for its military abbreviation,is r
2438430,Lover was injured at home,Swain
1016795,Grains larger than sand,silt
324709,Mall denizen,teen
3110229,Doctored bulls,oxen
4662757,"Bangs into something, as a toe",stubs
5376805,Obtain retribution for.,avenge
2278285,Popular site for free downloads,cnet
5110312,O'Casey or O'Kelly. ,sean
2710897,Mil. groups,regs
5466575,Peter or Paul,martyr
1806656,Upland flat. ,mesa
3316934,Housekeeper's targets,odors
2858370,Bird whose egg makes alarmingly big omelettes,emu
1903073,Yet another time,again
2472913,Places for potholes,streets
5799743,"Pie made with dairy-free cheese, maybe",Vegan pizza
1816552,"Subject of the book ""Six Armies in Normandy""",DDAY
246793,Column style,corinthian
3641170,Modified ,altered
4937187,Annual golf tournament: 2 wds.,US open
5075593,"Require to float in, as a specific depth of water",draw
1158233,"""The ___ Queen"" The Who",ACID
2352976,What a poisonous afterthought like this,asps
2157816,Citi Field shortstop or second baseman (wordplay),met in the middle
5765742,"1950s actress of ""Fortune Is a Woman"" and ""Watch the Birdie""",Arlene Dahl
5869554,Ripken's crew,orioles
3518150,Loud sound: Colloq.,pow
3027366,Palme ___ (Cannes honor),d or
5633173,Tilt; tip.,cant
3911750,Online sales,ETAIL
5423956,"Husky, as a voice",throaty
4780314,Landlocked African country,rwanda
3244569,Messy room,Pigsty
3179261,Queen for ___,a day
4763331,Actor Homolka,Oscar
364498,Removed the suds,rinsed
4559890,Roman streets ,via e
6147158,Film actress MacGraw,Ali
4932759,Wages securing South Balkan resident's walk-on role (wordplay),passer by
1220300,One showing promise,comer
1441293,"Following recess, alliance vote for city in France",bayeux
5877689,Relative of stoat and marten. ,weasel
592233,Rage or wage,carry on
1302761,It gets wet as it dries,towel
4966976,"George Stephanopoulos's show, for short",GMA
4884361,"I'm off, in internet-speak",gtg
3295083,Rails' kin (wordplay),Hart and Stephen
1198371,"First letter, abbreviation",in it
2942892,Handled the situation,coped
2822461,Apparel for the slopes,Skibib
4956989,Up with the shot for out with the come,result
1706494,F.D.R.'s pet name for Eleanor,babs
197563,"Dough made for pies, etc.",pastry
3871037,Giver of go-aheads,approver
5494754,Ultra ___: detergent brand,era
4016977,There's nothing in a musical instrument to go to one's head,coronet
5768911,A wife of Henry VIII,parr
1185452,"Straighten, as braided hair",unplait
4263441,Start from scratch,DDDD
3257933,Officially allow,permit
3017250,Chocoholic Emmy winning actress (wordplay),Eclair Danes
2177997,Historic Texas siege site,alamo
6173561,Skater Midori and clan,itos
813884,A shining,aura
2015641,Big name in country music,Judd
1921529,End of a palindrome,elba
2309140,Apple prescription ,one a day
2897504,Exasperated words,imsodone
1594947,Truck on Fleet St,lorry
4885375,Big slice,slab
624022,French designer,christiandior
3109901,Spreader's tool,spatula
5322744,Sue (for),ask
4124781,Welsh football team,Swansea city
772278,'Monkey Trial' defendant,scopes
3061173,Avant-garde film maker Maya ___,de ren
6384220,The committee of French inheritance,delegacy
5521832,"Airer of ""The $25,000 Pyramid"" reruns",GSN
3504445,'___ rock bottom...' (recent Lindsay Lohan quote),i hit
951879,Too Many Tears singer LaBelle,Patti
3457931,Orkney island,hoy
2874269,"Ingrid Bergman's role in ""Casablanca""",ilsa
4225393,In a lively manner,vivace
6028953,Standard Oil cofounder,Rocke Feller
5086477,Renaissance fair props,swords
2392011,Of a dark or black color.,ebon
1063380,"Comfily ready to sleep ... or a hint to 17-, 24-, 37- and 47-Across",all tucked in
3895374,Annoyed Colloq. ,riled
4210411,Fine linked to being dishonest in high-level activity (wordplay),flying
6050605,"""The ___,"" Orson Welles film 1962 ",trial
5231928,Fragrant oils. ,attars
U.S. 'Ltd.' INC
5981197,"Tuneful ""sweet potato."" ",Ocarina
5363810,Cook a rib in a new way ___ with skate wings,braise
805835,Popular confection. ,gum
742633,"___ Square, 1866 Chicage riot site",haymarket
5777713,Motion picture award,golden globe
3458267,Dramatist Capek.,Karel
5279148,Yearns for the conifers,pines
2138854,Expression. ,grin
2092486,... ___ gifts than gold: Brooke,rarer
121752,Pale color. ,tint
6087873,Gridlock consequence (2 words),tie up
1107599,Grandmother who can be got around,
4414780,"Beethoven's violin piece in A, Op. 30",sonatanos
6061245,Volleyball gear,net
3803740,Tree's no good? It's given first-class oxygen,ngaio
5052316,'Comprende?',dig
853428,County on San Francisco Bay,Marin
1492424,"Shooting star, perhaps",omen
2350395,Question one about point that's not straightforward,as kance
1570371,Usual. ,regular
1447042,"W., until January 20, 2009",pres
343654,"___ Head, Irish cape",erris
435965,Pekoe unit,tea leaf
270678,Many garden plantings,annuals
1392925,Brit's trophy,pewter
1436203,Latvian gulf,Riga
767890,What one may have on a morning Zoom call,bed head
3086451,"""___ friend unbosoms freely ..."": Penn",a true
6390745,Tracey Ullman's send-off,go home
4984675,Red Sox pitcher Jon,lester
4062091,Crimson,carmine
2575775,Horse that's never won,maiden
5135988,Parts of the solar system,planets
4195898,End a phone call,hang up
3144788,Big clippers,shears
2175512,Mexican Indian ,teca
1647870,"Katy Perry hit with the lyric ""Louder, louder than a lion""",roar
1392943,Hohum feeling,ennui
430944,Not saying a word,silent
4041998,Poems soldiers regularly used,odes
4049469,Far from rolling in dough,poor
4090970,Resort lake,tahoe
4429961,Unspecified person ,any one
3083397,Heraclitus's H's,etas
1497510,Smeltery product,slag
2570400,"One might root around the artist, in a manner of speaking",orator
5883147,"Baryshnikov, to pals",misha
5948422,Pleasant interludes,idyls
3757862,MAYari mazuma,pesos
2540091,Utah MLS club,RSL
140854,Neighbor of Scorpius ,ara
434571,Former supermarket cashier reportedly in the accounts department,exchequer
330490,"Georgia flicked it at soldiers, being a troublemaker",agitator
2161017,Sick at last of such bitter complaint you can get your hands on,railing
3717871,"At last, turns up Basque movement gets it in one to start the ball rolling",initiate
2948869,___ over (discusses) ,hashes
5014347,She would make Ma sick,Lady
1374796,Fixed post-season game (wordplay),foul playoff
2115362,Wass or Williams,Ted
5906307,Buttons and others,reds
5641094,Le Gallienne and others.,evas
6328733,They may be toasted or roasted,honorees
679866,Mt. Bachelor's home,or e
3346711,Easy to figure out,intuitive
1008720,First two of a mystery writer,Arthur Conan
4929168,Super-smelly queen bee's home (wordplay),hiveoffarts
5773106,Historic Twin Cities site where a line from Longfellow's 'Song of Hiawatha' is inscribed,Minnehaha Park
3577119,Type of exam,Cherry Bomb
5649641,Basies instrument,piano
3042208,Not exactly well-intentioned,evil
979430,Sanders nicknamed 'Prime Time',deion
5875558,"Relation suffers, lacking a particular vitamin",retinol
4862436,'What's the ___ trying?',use in
6182651,What the Chesapeake was. ,frigate
6407801,Thurible contents ,incense
1786841,"Amo, amas class",latini
4861564,Source of focus,camera lens
2569968,Principle-first machine gun,maxim
677152,Add staffers,hire
2088417,___ fois (many a time) Fr. ,maintes
5813460,"Yiddish ""yuck""",feh
3585499,Sci-fi transports,UFOS
3644340,Georgia ___ (ACC school),tech
23361,Man is . . . a rope over ___: Nietzsche,an abyss
3974576,1970 George Segal movie,wherespoppa
1556249,"Rehemmed, maybe",altered
1178517,"Ambler, say",Eric
1687115,Berliner's negative,nein
2670305,"""Positively,"" to Pierre",oui
1700202,Mongrel - fool,Mutt
1624230,Youthful notion of Frank Swinnerton,young idea
3173707,KFC colonel,sanders
595502,"Singer who posted footage from the making of her video to ""Up"" on Instagram on Monday",cardib
4091613,Pish! ,tush
2260199,Touches the heart,stirs
5031834,In preference to,above
6329366,"I ___ Pretty: ""West Side Story"" song",feel
4307488,"Light, delicate",airy
4798126,Lancelot and Galahad,sirs
523876,'If I ___ nickel for...',had a
1194285,"Less popular, as a restaurant",emptier
4417800,___ Row (London garment district),savile
4416826,Wacky tobacky,pot
3267533,Dancer's costumer ,Paul Sdraper
2403761,Unhappiest,saddest
5037458,Type of dip or bagel,onion
2325012,Causes concern in,alarms
2716380,Is entertained by current record,disc
1139652,It's no big deal,trifle
1457669,Football coach Don ,shula
6022132,Oscar role for Wayne,rooster
1519661,"Pet, a touch clumsy, does trip one up",catch out
3061506,Occasional - intermittent,sporadic
1197563,Eastern promise - it replaces the right to sum up,epitomise
4976683,Cato's 151,cli
1869181,Indian garb,Saris
4624488,Glassy stone,a gateopal
5206084,"Surface for an office chair, perhaps",mat
4834000,"Append, like a rider",tack onto
320041,Girl in a song. ,Irene
2215921,"Sings ""Silent Night""",carols
1047603,Bob and Robert,hopeelee
2870702,Three-sided shapes,triangles
4064563,'Pay me later' marker,chit
2121902,L times VI,CCC
3462008,Worcestershire spa town,Malvern
28628,Coll. student stat,gpa
4857597,Pierre's st,sdak
6351632,End of a freshman's new email address,Edu
2701325,"They'd say ""like, gag me"" in the 1980s",Valley Girls
981450,Wing of a Roman army.,ala
978059,Usher perhaps,see in
2898465,Viatic ways of Venice.,canals
3629840,"Italian star of ""Open City.""",magnani
2603948,Bread or butter ender,nut
4536642,Border regiment for churchman,verger
2551472,Option having a virgule,and or
2320267,"Paul ___, author of the novel 'The Mosquito Coast'",the roux
